"","X..","X.DateOccur.","X.Count.","X.Crime.","X.District.","X.Neighborhood.","X.XCoord.","X.YCoord."
"369","""369""","""1/3/2015 23:08""",1,43013,2,39,0,0
"370","""370""","""1/3/2015 23:20""",1,71013,4,35,909422.4,1016993
"371","""371""","""1/3/2015 23:30""",1,64601,3,34,907215.2,1013751
"372","""372""","""1/4/2014 7:00""",1,65701,6,72,890491.3,1040943
"373","""373""","""1/4/2015 0:01""",1,67601,1,16,891302.2,1001890
"374","""374""","""1/4/2015 0:01""",1,71013,5,38,887427.8,1023622
"375","""375""","""1/4/2015 0:01""",1,64601,4,37,900150.7,1019957
"376","""376""","""1/4/2015 0:03""",1,64601,2,13,886881.4,1013716
"377","""377""","""1/4/2015 0:30""",1,115100,4,35,908732.9,1017197
"378","""378""","""1/4/2015 1:00""",1,21000,5,51,0,0
"379","""379""","""1/4/2015 1:00""",1,142320,6,73,893449.9,1050136
"380","""380""","""1/4/2015 1:00""",1,67701,4,35,906666.7,1015976
"381","""381""","""1/4/2015 1:30""",1,266999,5,48,880401.1,1029594
"382","""382""","""1/4/2015 1:30""",1,91113,5,48,880401.1,1029594
"383","""383""","""1/4/2015 1:30""",1,51222,2,28,889911.4,1014697
"384","""384""","""1/4/2015 1:41""",1,43201,2,15,890300.6,1005900
"385","""385""","""1/4/2015 2:00""",1,71013,1,5,888843.7,998668.5
"386","""386""","""1/4/2015 2:30""",1,64701,2,27,892447.7,1013297
"387","""387""","""1/4/2015 2:30""",1,31111,4,36,905996.8,1019356
"388","""388""","""1/4/2015 3:15""",1,142320,6,79,899461.2,1045874
"389","""389""","""1/4/2015 3:20""",1,265321,1,5,887754.9,1001718
"390","""390""","""1/4/2015 3:50""",1,91114,2,39,887537.4,1017025
"391","""391""","""1/4/2015 5:00""",1,67601,5,38,887396.8,1020150
"392","""392""","""1/4/2015 5:00""",1,142320,4,64,909079.2,1026663
"393","""393""","""1/4/2015 5:30""",1,71030,5,38,886754.3,1025504
"394","""394""","""1/4/2015 5:37""",1,34112,1,5,885345.8,999210.5
"395","""395""","""1/4/2015 6:00""",1,51112,3,16,897019.6,1001137
"396","""396""","""1/4/2015 6:30""",1,51122,2,28,889911.4,1014697
"397","""397""","""1/4/2015 7:00""",1,51312,6,69,893468.6,1035668
"398","""398""","""1/4/2015 7:20""",1,64601,3,24,898218.8,1011981
"399","""399""","""1/4/2015 7:30""",1,71013,3,31,898361.1,1015392
"400","""400""","""1/4/2015 8:00""",1,51322,2,12,884826.1,1013263
"401","""401""","""1/4/2015 8:00""",1,67601,6,74,896071.7,1049167
"402","""402""","""1/4/2015 8:55""",1,67701,6,69,894006.2,1037738
"403","""403""","""1/4/2015 10:18""",1,142320,3,23,901024.3,1011152
"404","""404""","""1/4/2015 10:30""",1,91123,1,16,891824.9,1000678
"405","""405""","""1/4/2015 10:30""",1,91114,1,16,891824.9,1000678
"406","""406""","""1/4/2015 10:30""",1,91113,1,16,891824.9,1000678
"407","""407""","""1/4/2015 10:45""",1,91113,3,24,898525.3,1011101
"408","""408""","""1/4/2015 10:45""",1,91113,3,24,898525.3,1011101
"409","""409""","""1/4/2015 10:45""",1,91113,3,24,898525.3,1011101
"410","""410""","""1/4/2015 11:00""",1,64701,4,59,900341.1,1028137
"411","""411""","""1/4/2015 11:25""",1,250000,4,36,906331.1,1019267
"412","""412""","""1/4/2015 12:00""",1,265321,1,5,885754.9,1002719
"413","""413""","""1/4/2015 12:00""",1,71013,6,71,895987.8,1039784
"414","""414""","""1/4/2015 12:00""",1,117000,4,59,898004.2,1025720
"415","""415""","""1/4/2015 12:45""",1,142320,1,2,887484.3,985662.7
"416","""416""","""1/4/2015 13:00""",1,64601,2,13,882576.1,1010785
"417","""417""","""1/4/2015 13:10""",1,71013,6,56,894543.8,1031382
"418","""418""","""1/4/2015 14:00""",1,64601,3,22,901769.4,1008566
"419","""419""","""1/4/2015 14:30""",1,64711,2,39,893089.7,1018770
"420","""420""","""1/4/2015 15:00""",1,63701,1,6,879164.2,994830.9
"421","""421""","""1/4/2015 15:00""",1,65701,5,38,888340.1,1023682
"422","""422""","""1/4/2015 15:00""",1,65701,3,21,902065.8,1008662
"423","""423""","""1/4/2015 15:00""",1,64711,2,13,880983.1,1010116
"424","""424""","""1/4/2015 16:00""",1,51312,2,15,890572,1004292
"425","""425""","""1/4/2015 16:00""",1,43013,5,47,881576.8,1024883
"426","""426""","""1/4/2015 16:00""",1,64701,3,32,901019.4,1014077
"427","""427""","""1/4/2015 16:05""",1,63701,5,50,888884.8,1036000
"428","""428""","""1/4/2015 16:15""",1,36112,3,18,898198.6,1001188
"429","""429""","""1/4/2015 16:24""",1,41011,4,61,906324.1,1022767
"430","""430""","""1/4/2015 16:24""",1,41011,4,61,906324.1,1022767
"431","""431""","""1/4/2015 16:24""",1,41011,4,61,906324.1,1022767
"432","""432""","""1/4/2015 16:24""",1,41011,4,61,906324.1,1022767
"433","""433""","""1/4/2015 17:00""",1,64701,2,9,873617.9,1005789
"434","""434""","""1/4/2015 17:00""",1,43015,5,58,895344.7,1025303
"435","""435""","""1/4/2015 17:00""",1,65701,5,52,888639.4,1032473
"436","""436""","""1/4/2015 17:30""",1,51322,4,62,908461.1,1020457
"437","""437""","""1/4/2015 17:45""",1,41013,5,48,883079.1,1030390
"438","""438""","""1/4/2015 17:45""",1,41023,5,48,883079.1,1030390
"439","""439""","""1/4/2015 17:45""",1,41023,5,48,883079.1,1030390
"440","""440""","""1/4/2015 17:55""",1,67701,1,17,897347.1,999530.2
"441","""441""","""1/4/2015 18:00""",1,64601,4,35,907843.9,1019139
"442","""442""","""1/4/2015 18:00""",1,64701,2,39,889165.8,1017241
"443","""443""","""1/4/2015 18:00""",1,67601,3,18,898141.5,1001182
"444","""444""","""1/4/2015 18:45""",1,142320,2,9,875295.3,1007597
"445","""445""","""1/4/2015 18:50""",1,51222,4,65,905806.8,1028965
"446","""446""","""1/4/2015 18:50""",1,71013,2,15,892190.4,1008532
"447","""447""","""1/4/2015 19:00""",1,71013,6,69,893123.3,1036014
"448","""448""","""1/4/2015 19:18""",1,71013,1,1,892337.3,992928.3
"449","""449""","""1/4/2015 19:30""",1,142320,4,59,898974.9,1024043
"450","""450""","""1/4/2015 19:40""",1,182400,1,7,884515.5,1004310
"451","""451""","""1/4/2015 19:41""",1,71013,3,21,903460.8,1008475
"452","""452""","""1/4/2015 19:50""",1,31111,5,47,882446,1026923
"453","""453""","""1/4/2015 19:55""",1,151110,3,33,904177.6,1014072
"454","""454""","""1/4/2015 19:59""",1,36111,1,5,885126.4,996550.3
"455","""455""","""1/4/2015 20:00""",1,142320,6,68,898054.1,1034564
"456","""456""","""1/4/2015 20:00""",1,52312,6,68,895761.7,1032844
"457","""457""","""1/4/2015 20:00""",1,64701,2,9,878785.3,1007134
"458","""458""","""1/4/2015 20:00""",1,65701,3,22,900077.6,1008435
"459","""459""","""1/4/2015 20:30""",1,142320,2,13,883306.7,1010404
"460","""460""","""1/4/2015 20:40""",1,64701,2,39,888825,1018182
"461","""461""","""1/4/2015 21:00""",1,64711,3,32,901234.5,1014104
"462","""462""","""1/4/2015 21:00""",1,241100,6,66,903169.4,1034347
"463","""463""","""1/4/2015 21:00""",1,65601,6,71,896051,1038829
"464","""464""","""1/4/2015 21:00""",1,64601,3,26,895528.6,1012206
"465","""465""","""1/4/2015 21:00""",1,91114,6,76,890261.1,1045057
"466","""466""","""1/4/2015 21:05""",1,91114,5,55,890745.9,1031162
"467","""467""","""1/4/2015 21:20""",1,71013,3,16,897629.4,1002053
"468","""468""","""1/4/2015 21:45""",1,142320,4,59,899446.4,1023786
"469","""469""","""1/4/2015 21:57""",1,52222,5,46,880077.9,1027128
"470","""470""","""1/4/2015 22:20""",1,64601,2,39,890355,1017461
"471","""471""","""1/4/2015 22:30""",1,64601,2,41,883417.1,1018226
"472","""472""","""1/4/2015 22:45""",1,31111,5,52,888639.4,1032473
"473","""473""","""1/4/2015 23:00""",1,91113,4,59,902495.7,1028794
"474","""474""","""1/4/2015 23:00""",1,64701,3,32,900498.6,1014326
"475","""475""","""1/4/2015 23:00""",1,64711,2,27,890383.3,1011080
"476","""476""","""1/4/2015 23:53""",1,130000,4,36,904274.2,1018933
"477","""477""","""1/5/2015 0:01""",1,44016,3,16,893694.1,1001660
"478","""478""","""1/5/2015 0:01""",1,142320,2,13,882391.9,1010092
"479","""479""","""1/5/2015 0:01""",1,64701,2,13,882614.1,1010822
"480","""480""","""1/5/2015 0:01""",1,91114,3,16,893694.1,1001660
"481","""481""","""1/5/2015 0:01""",1,64701,4,36,902832.3,1019699
"482","""482""","""1/5/2015 0:10""",1,41011,3,31,897257.8,1015681
"483","""483""","""1/5/2015 0:10""",1,41011,3,31,897257.8,1015681
"484","""484""","""1/5/2015 1:00""",1,142320,2,9,878294.6,1009825
"485","""485""","""1/5/2015 1:45""",1,64701,2,9,878296,1006877
"486","""486""","""1/5/2015 2:00""",1,65701,5,47,884322.6,1024279
"487","""487""","""1/5/2015 2:05""",1,41011,4,60,907625.4,1022548
"488","""488""","""1/5/2015 2:30""",1,142320,1,6,883680.3,998536.1
"489","""489""","""1/5/2015 3:10""",1,41011,4,62,908643.1,1021820
"490","""490""","""1/5/2015 3:30""",1,31111,6,69,896604.4,1035830
"491","""491""","""1/5/2015 4:00""",1,142320,6,68,899232.3,1033354
"492","""492""","""1/5/2015 4:20""",1,265321,3,21,0,0
"493","""493""","""1/5/2015 4:30""",1,142320,1,16,893830.4,998873.4
"494","""494""","""1/5/2015 4:45""",1,71030,2,9,877099.6,1007844
"495","""495""","""1/5/2015 5:25""",1,69602,4,67,901607.1,1030425
"496","""496""","""1/5/2015 5:30""",1,51312,2,15,890859.1,1005952
"497","""497""","""1/5/2015 5:45""",1,51322,6,66,902246.2,1034245
"498","""498""","""1/5/2015 6:25""",1,51112,6,68,897076.1,1034749
"499","""499""","""1/5/2015 6:45""",1,71030,2,7,880935.9,1001197
"500","""500""","""1/5/2015 7:00""",1,71013,3,21,903140.8,1008440
"501","""501""","""1/5/2015 7:00""",1,71013,1,4,884294.5,992703
"502","""502""","""1/5/2015 7:05""",1,71013,1,4,886259.4,993094.3
"503","""503""","""1/5/2015 7:14""",1,250000,4,35,910117.3,1019851
"504","""504""","""1/5/2015 7:15""",1,71030,2,15,891736.6,1007581
"505","""505""","""1/5/2015 7:25""",1,91114,4,37,900393.5,1020980
"506","""506""","""1/5/2015 7:30""",1,71040,1,1,892889.8,992478.4
"507","""507""","""1/5/2015 7:30""",1,51112,3,18,899376.6,1002503
"508","""508""","""1/5/2015 7:45""",1,69702,2,8,877954.8,1001735
"509","""509""","""1/5/2015 8:00""",1,64701,2,12,885405.1,1012448
"510","""510""","""1/5/2015 8:00""",1,91113,3,24,899242.4,1009280
"511","""511""","""1/5/2015 8:00""",1,73413,1,4,882263.8,996892.3
"512","""512""","""1/5/2015 8:00""",1,31112,1,1,889468,994413.8
"513","""513""","""1/5/2015 8:00""",1,64601,3,20,905000.3,1009683
"514","""514""","""1/5/2015 8:00""",1,69702,2,8,877147.5,998045.9
"515","""515""","""1/5/2015 8:30""",1,265321,2,15,886068.4,1007486
"516","""516""","""1/5/2015 8:47""",1,142320,4,35,909518.1,1017323
"517","""517""","""1/5/2015 9:00""",1,71030,6,79,899571.8,1044964
"518","""518""","""1/5/2015 9:00""",1,65701,1,1,891996.4,993407.9
"519","""519""","""1/5/2015 9:00""",1,65701,6,71,894983.7,1041437
"520","""520""","""1/5/2015 10:00""",1,36111,1,1,889468,994413.8
"521","""521""","""1/5/2015 10:00""",1,69702,2,14,883033.5,1005005
"522","""522""","""1/5/2015 10:00""",1,51312,1,5,888092.6,1003351
"523","""523""","""1/5/2015 10:40""",1,32111,4,62,908175.1,1020718
"524","""524""","""1/5/2015 11:03""",1,69702,2,27,892789.3,1010856
"525","""525""","""1/5/2015 11:35""",1,91114,2,7,879804.8,1003645
"526","""526""","""1/5/2015 11:46""",1,151110,4,62,907656.9,1021629
"527","""527""","""1/5/2015 12:00""",1,71040,2,14,884165.3,1004542
"528","""528""","""1/5/2015 12:00""",1,142320,4,37,899820.9,1020530
"529","""529""","""1/5/2015 12:20""",1,265321,5,50,881694.5,1035019
"530","""530""","""1/5/2015 12:20""",1,51112,3,31,899064.3,1014884
"531","""531""","""1/5/2015 12:28""",1,265321,5,58,893207.4,1026748
"532","""532""","""1/5/2015 12:30""",1,65701,1,17,895432.3,996683.6
"533","""533""","""1/5/2015 12:30""",1,64601,3,30,898323.8,1008555
"534","""534""","""1/5/2015 12:46""",1,115400,2,12,882323.8,1013384
"535","""535""","""1/5/2015 12:55""",1,51130,3,30,898520.1,1007665
"536","""536""","""1/5/2015 13:20""",1,41011,6,68,898728.9,1034574
"537","""537""","""1/5/2015 13:22""",1,142320,1,4,883082.3,997839.7
"538","""538""","""1/5/2015 13:50""",1,51111,5,50,887595.4,1034924
"539","""539""","""1/5/2015 14:00""",1,265321,6,70,887505.6,1043858
"540","""540""","""1/5/2015 14:00""",1,65701,5,53,888152.3,1028348
"541","""541""","""1/5/2015 14:11""",1,69703,5,50,885227,1037406
"542","""542""","""1/5/2015 14:20""",1,130000,3,18,900436.8,1003921
"543","""543""","""1/5/2015 14:45""",1,264100,3,23,901599.5,1011470
"544","""544""","""1/5/2015 15:00""",1,71030,6,73,891417.1,1049323
"545","""545""","""1/5/2015 15:04""",1,265321,2,15,889186.2,1003827
"546","""546""","""1/5/2015 15:15""",1,142320,1,1,893146.6,993844.6
"547","""547""","""1/5/2015 15:30""",1,69702,1,16,892180.5,1003051
"548","""548""","""1/5/2015 15:58""",1,63701,4,59,898337.4,1024456
"549","""549""","""1/5/2015 16:00""",1,130000,1,17,894935,996935.9
"550","""550""","""1/5/2015 16:00""",1,51312,3,22,899011.1,1005479
"551","""551""","""1/5/2015 16:00""",1,51312,3,25,894816.3,1010494
"552","""552""","""1/5/2015 16:00""",1,65701,4,35,907166.1,1017926
"553","""553""","""1/5/2015 16:21""",1,51312,6,73,892114.5,1050319
"554","""554""","""1/5/2015 16:25""",1,91113,3,16,894504.9,1002203
"555","""555""","""1/5/2015 16:38""",1,63701,5,38,892104.8,1022153
"556","""556""","""1/5/2015 17:00""",1,51322,6,72,889998.6,1040821
"557","""557""","""1/5/2015 17:10""",1,142320,1,2,887065.1,988679.2
"558","""558""","""1/5/2015 17:20""",1,63701,4,67,901867.4,1030898
"559","""559""","""1/5/2015 17:30""",1,65701,2,8,878155,997782.9
"560","""560""","""1/5/2015 17:30""",1,71013,3,19,894786.3,1004162
"561","""561""","""1/5/2015 17:30""",1,64601,4,77,896605.4,1021497
"562","""562""","""1/5/2015 17:45""",1,71013,4,66,903435.4,1031889
"563","""563""","""1/5/2015 18:00""",1,142320,2,7,879717.5,1003329
"564","""564""","""1/5/2015 18:00""",1,65701,2,27,890418.5,1011386
"565","""565""","""1/5/2015 18:08""",1,142320,6,72,889325.9,1043358
"566","""566""","""1/5/2015 18:10""",1,64601,3,21,905084.8,1010472
"567","""567""","""1/5/2015 18:18""",1,34111,5,78,882509.4,1033981
"568","""568""","""1/5/2015 18:20""",1,265321,6,75,902607.5,1057100
"569","""569""","""1/5/2015 18:30""",1,241100,6,71,894190.1,1039548
"570","""570""","""1/5/2015 19:00""",1,65701,5,47,883693.9,1026650
"571","""571""","""1/5/2015 19:00""",1,182400,1,5,0,0
"572","""572""","""1/5/2015 19:14""",1,63701,4,59,897494.3,1025430
"573","""573""","""1/5/2015 19:24""",1,182250,5,50,882051,1034534
"574","""574""","""1/5/2015 19:30""",1,142320,4,35,909633.8,1017651
"575","""575""","""1/5/2015 19:35""",1,265321,3,30,897943.1,1008171
"576","""576""","""1/5/2015 19:35""",1,36421,4,35,908133.8,1019258
"577","""577""","""1/5/2015 19:38""",1,36311,1,17,897347.1,999530.2
"578","""578""","""1/5/2015 19:48""",1,263210,5,53,888027.2,1027769
"579","""579""","""1/5/2015 20:00""",1,142320,2,11,880534.2,1011965
"580","""580""","""1/5/2015 20:15""",1,71013,1,1,890040.8,989335.6
"581","""581""","""1/5/2015 20:56""",1,182130,6,75,906291.5,1060106
"582","""582""","""1/5/2015 21:00""",1,265321,2,9,877329.6,1009707
"583","""583""","""1/5/2015 21:00""",1,65701,1,2,886791.9,985739.5
"584","""584""","""1/5/2015 21:00""",1,64701,2,13,883907.8,1009826
"585","""585""","""1/5/2015 21:30""",1,71013,4,36,903934.5,1019898
"586","""586""","""1/5/2015 21:45""",1,65701,1,4,887427.4,992711.4
"587","""587""","""1/5/2015 22:06""",1,52312,4,36,903731.7,1018016
"588","""588""","""1/5/2015 22:30""",1,142320,5,38,884835.1,1024963
"589","""589""","""1/5/2015 22:45""",1,182400,1,3,889864.6,995029.4
"590","""590""","""1/5/2015 23:00""",1,71030,1,5,888783.1,999597
"591","""591""","""1/5/2015 23:00""",1,64701,3,32,901466.3,1014619
"592","""592""","""1/5/2015 23:04""",1,265321,3,25,895752.5,1008211
"593","""593""","""1/5/2015 23:10""",1,265321,4,37,899269.4,1021533
"594","""594""","""1/5/2015 23:30""",1,69702,2,12,881554.4,1013910
"595","""595""","""1/5/2015 23:44""",1,151130,3,25,896340.4,1007686
"596","""596""","""1/6/2015 0:01""",1,91114,6,68,896887.5,1032741
"597","""597""","""1/6/2015 0:30""",1,71030,5,50,887236.3,1036163
"598","""598""","""1/6/2015 0:40""",1,266510,5,48,879425.1,1031441
"599","""599""","""1/6/2015 0:47""",1,265321,1,1,886076.9,989891.7
"600","""600""","""1/6/2015 0:55""",1,142320,1,7,881996.5,1003165
"601","""601""","""1/6/2015 2:00""",1,64601,1,5,887309.2,997492.4
"602","""602""","""1/6/2015 2:20""",1,182250,5,50,882297.1,1034523
"603","""603""","""1/6/2015 2:40""",1,64701,2,15,890073.4,1007053
"604","""604""","""1/6/2015 2:51""",1,265321,1,5,885882.6,1004157
"605","""605""","""1/6/2015 3:06""",1,41011,2,15,890201.5,1004805
"606","""606""","""1/6/2015 3:06""",1,41011,2,15,890201.5,1004805
"607","""607""","""1/6/2015 3:06""",1,41011,2,15,890201.5,1004805
"608","""608""","""1/6/2015 3:25""",1,41011,4,64,904878.5,1034267
"609","""609""","""1/6/2015 5:10""",1,71013,4,61,904791.7,1021428
"610","""610""","""1/6/2015 5:30""",1,31211,5,56,892651.3,1031590
"611","""611""","""1/6/2015 6:20""",1,71030,3,21,902529.7,1009233
"612","""612""","""1/6/2015 7:00""",1,67601,1,1,890426.5,995336.6
"613","""613""","""1/6/2015 7:40""",1,71013,1,16,892868.9,998806.1
"614","""614""","""1/6/2015 7:45""",1,31111,1,1,892278.2,994104.3
"615","""615""","""1/6/2015 8:00""",1,51312,3,24,897750,1010563
"616","""616""","""1/6/2015 8:00""",1,51130,1,4,884655.4,993249
"617","""617""","""1/6/2015 8:00""",1,241100,5,57,893762.1,1030217
"618","""618""","""1/6/2015 8:00""",1,51112,2,9,872326.9,1005282
"619","""619""","""1/6/2015 8:09""",1,250000,3,34,906836.8,1012645
"620","""620""","""1/6/2015 8:10""",1,71013,6,71,891567.3,1039846
"621","""621""","""1/6/2015 8:15""",1,64701,4,36,902806.6,1020107
"622","""622""","""1/6/2015 8:17""",1,250000,4,35,907754.8,1014446
"623","""623""","""1/6/2015 8:30""",1,64601,4,37,898311.8,1019443
"624","""624""","""1/6/2015 9:00""",1,67701,3,31,896938.9,1013444
"625","""625""","""1/6/2015 9:00""",1,51121,3,16,895240.2,1000758
"626","""626""","""1/6/2015 9:00""",1,65701,4,36,905209.3,1017077
"627","""627""","""1/6/2015 9:00""",1,64601,4,36,904913.8,1017023
"628","""628""","""1/6/2015 9:15""",1,115400,1,6,880853.6,999605.9
"629","""629""","""1/6/2015 10:00""",1,65701,1,16,894013.9,1000444
"630","""630""","""1/6/2015 10:00""",1,91113,3,24,897997.9,1010340
"631","""631""","""1/6/2015 10:31""",1,265321,2,41,880934.9,1016006
"632","""632""","""1/6/2015 10:38""",1,142320,4,59,899825.3,1024601
"633","""633""","""1/6/2015 11:00""",1,65601,3,19,898224.9,1003346
"634","""634""","""1/6/2015 11:30""",1,64601,3,16,894465.3,1001036
"635","""635""","""1/6/2015 11:47""",1,265321,3,31,899100,1014177
"636","""636""","""1/6/2015 12:00""",1,265321,2,15,888543.1,1004836
"637","""637""","""1/6/2015 12:00""",1,91113,2,27,892781.1,1010812
"638","""638""","""1/6/2015 12:00""",1,51322,3,16,894780,1002823
"639","""639""","""1/6/2015 12:10""",1,91123,6,85,0,0
"640","""640""","""1/6/2015 12:22""",1,182130,2,15,891209.9,1005307
"641","""641""","""1/6/2015 13:00""",1,61601,5,54,890273.4,1028045
"642","""642""","""1/6/2015 13:00""",1,67601,6,70,885520.6,1040645
"643","""643""","""1/6/2015 13:13""",1,65711,6,74,896438.3,1049903
"644","""644""","""1/6/2015 13:15""",1,91113,4,35,906343.9,1016785
"645","""645""","""1/6/2015 13:15""",1,91113,4,35,906343.9,1016785
"646","""646""","""1/6/2015 13:15""",1,91113,4,35,906343.9,1016785
"647","""647""","""1/6/2015 13:15""",1,241100,2,12,886735.4,1013780
"648","""648""","""1/6/2015 13:20""",1,91114,1,1,890774,992739.5
"649","""649""","""1/6/2015 13:25""",1,142320,6,67,901371.8,1031724
"650","""650""","""1/6/2015 13:40""",1,63701,4,35,907779.2,1018012
"651","""651""","""1/6/2015 14:00""",1,72113,5,50,883606.9,1035712
"652","""652""","""1/6/2015 14:00""",1,91303,5,46,881590.3,1025548
"653","""653""","""1/6/2015 14:46""",1,31111,4,65,906468.6,1029947
"654","""654""","""1/6/2015 15:15""",1,178200,3,16,0,0
"655","""655""","""1/6/2015 15:23""",1,265321,4,37,900130.8,1020091
"656","""656""","""1/6/2015 15:30""",1,41011,6,76,891247.8,1045836
"657","""657""","""1/6/2015 15:32""",1,264100,1,16,893335.8,996344.2
"658","""658""","""1/6/2015 15:32""",1,51312,5,58,892839.4,1024786
"659","""659""","""1/6/2015 15:55""",1,182130,3,16,896327.3,1002230
"660","""660""","""1/6/2015 15:58""",1,71013,6,69,897734.3,1036755
"661","""661""","""1/6/2015 16:00""",1,65701,3,21,903067.9,1009275
"662","""662""","""1/6/2015 16:00""",1,73413,4,36,905381.8,1018367
"663","""663""","""1/6/2015 16:00""",1,31421,4,36,905751.4,1018998
"664","""664""","""1/6/2015 16:15""",1,43016,6,69,892819.3,1035982
"665","""665""","""1/6/2015 16:30""",1,103000,2,15,893764.1,1008345
"666","""666""","""1/6/2015 16:30""",1,91114,5,55,890200.3,1031326
"667","""667""","""1/6/2015 16:50""",1,91114,5,52,888292.4,1032420
"668","""668""","""1/6/2015 17:00""",1,65701,0,0,0,0
"669","""669""","""1/6/2015 17:00""",1,71030,3,22,900862.9,1007662
"670","""670""","""1/6/2015 17:00""",1,51312,3,16,895844.1,1002481
"671","""671""","""1/6/2015 17:19""",1,265321,3,16,893237.9,1002057
"672","""672""","""1/6/2015 17:35""",1,182250,4,36,903703.7,1019090
"673","""673""","""1/6/2015 17:55""",1,265321,2,15,888547.8,1008960
"674","""674""","""1/6/2015 18:00""",1,142320,5,47,884093.1,1026191
"675","""675""","""1/6/2015 18:50""",1,91113,6,74,894567,1052209
"676","""676""","""1/6/2015 19:00""",1,266999,2,9,873425.6,1004933
"677","""677""","""1/6/2015 19:00""",1,241100,2,9,873425.6,1004933
"678","""678""","""1/6/2015 19:10""",1,31111,5,58,895871.4,1026233
"679","""679""","""1/6/2015 19:30""",1,65601,5,53,889482.9,1029026
"680","""680""","""1/6/2015 20:00""",1,51212,6,74,898221.8,1053268
