"","DBN","School","NumTest","NumTest5th","MeanScore","MeanScore5th","L1Num","L1Num5th","L2Num","L2Num5th","L3Num","L3Num5th","L4Num","L4Num5th","L34Num","L34Num5th","L34Pct","L34Pct5th","Improv","Improv5th"
"791","23K634","GENERAL D. CHAPPIE JAMES MIDDLE SCHOOL OF SCIENCE",23,NA,279,NA,13,NA,8,NA,2,NA,0,NA,2,NA,8.7,NA,NA,NA
"792","23K644","EAGLE ACADEMY FOR YOUNG MEN II",196,NA,290,NA,78,NA,89,NA,20,NA,9,NA,29,NA,14.8,NA,NA,NA
"793","23K664","BROOKLYN ENVIRONMENTAL EXPLORATION SCHOOL (BEES)",73,NA,279,NA,46,NA,23,NA,4,NA,0,NA,4,NA,5.5,NA,NA,NA
"794","23K668","RIVERDALE AVENUE MIDDLE SCHOOL",74,NA,282,NA,37,NA,30,NA,6,NA,1,NA,7,NA,9.5,NA,NA,NA
"795","23K671","MOTT HALL BRIDGES ACADEMY",183,NA,286,NA,82,NA,78,NA,19,NA,4,NA,23,NA,12.6,NA,NA,NA
"796","23K697","TEACHERS PREPARATORY HIGH SCHOOL",60,NA,294,NA,18,NA,29,NA,11,NA,2,NA,13,NA,21.7,NA,-32.4,NA
"797","24Q005","I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL",1694,NA,309,NA,300,NA,663,NA,501,NA,230,NA,731,NA,43.2,NA,-2.8,NA
"798","24Q007","P.S. 007 LOUIS F. SIMEONE",251,NA,303,NA,71,NA,97,NA,77,NA,6,NA,83,NA,33.1,NA,-46.8,NA
"799","24Q012","P.S. 012 JAMES B. COLGATE",622,213,311,310,130,54,221,65,182,59,89,35,271,94,43.6,44.1,-33.3,-25.4
"800","24Q013","P.S. 013 CLEMENT C. MOORE",746,219,304,303,211,66,276,78,188,46,71,29,259,75,34.7,34.2,-32.5,-30.5
"801","24Q014","P.S. 014 FAIRVIEW",851,278,288,288,381,113,320,119,120,37,30,9,150,46,17.6,16.5,-46.1,-42.8
"802","24Q016","P.S. Q016 THE NANCY DEBENEDITTIS SCHOOL",995,294,295,297,396,108,350,112,180,50,69,24,249,74,25,25.2,-41.1,-37.2
"803","24Q019","P.S. 019 MARINO JEANTET",874,279,296,295,310,96,344,109,168,48,52,26,220,74,25.2,26.5,-34.3,-30
"804","24Q049","P.S. 049 DOROTHY BONAWIT KOLE",759,125,315,311,115,26,262,40,252,45,130,14,382,59,50.3,47.2,-27.7,-34.1
"805","24Q058","P.S. 58 - THE SCHOOL OF HEROES",521,141,314,312,85,30,187,47,154,42,95,22,249,64,47.8,45.4,-25.2,-35.5
"806","24Q061","I.S. 061 LEONARDO DA VINCI",2138,NA,289,NA,873,NA,883,NA,306,NA,76,NA,382,NA,17.9,NA,-10.8,NA
"807","24Q068","P.S. 068 CAMBRIDGE",314,97,295,300,111,23,124,49,67,20,12,5,79,25,25.2,25.8,-42.7,-35.9
"808","24Q071","P.S. 071 FOREST",407,144,300,299,131,47,159,58,83,28,34,11,117,39,28.7,27.1,-33.6,-37.6
"809","24Q073","I.S. 73 - THE FRANK SANSIVIERI INTERMEDIATE SCHOOL",1838,NA,303,NA,420,NA,758,NA,486,NA,174,NA,660,NA,35.9,NA,-8.7,NA
"810","24Q077","I.S. 077",999,NA,287,NA,427,NA,422,NA,118,NA,32,NA,150,NA,15,NA,-23.8,NA
"811","24Q081","P.S. 81Q JEAN PAUL RICHTER",483,163,296,291,151,61,220,75,98,22,14,5,112,27,23.2,16.6,-33,-45.6
"812","24Q087","P.S. / I.S. 087 MIDDLE VILLAGE",319,56,304,306,77,13,128,23,91,15,23,5,114,20,35.7,35.7,-23.5,-23.4
"813","24Q088","P.S. 088 SENECA",479,155,299,296,157,54,179,59,105,30,38,12,143,42,29.9,27.1,-32.7,-34.4
"814","24Q089","P.S. 089 ELMHURST",949,309,307,306,234,75,344,116,271,83,100,35,371,118,39.1,38.2,-17.9,-17.9
"815","24Q091","P.S. 091 RICHARD ARKWRIGHT",358,125,300,300,110,36,143,53,72,22,33,14,105,36,29.3,28.8,-28.3,-25.5
"816","24Q093","I.S. 093 RIDGEWOOD",1097,NA,297,NA,298,NA,505,NA,221,NA,73,NA,294,NA,26.8,NA,-14.6,NA
"817","24Q102","P.S. 102 BAYVIEW",806,159,312,314,154,31,289,57,239,43,124,28,363,71,45,44.7,-26.8,-23.2
"818","24Q113","P.S./I.S. 113 ANTHONY J. PRANZO",654,132,313,309,87,29,259,53,232,34,76,16,308,50,47.1,37.9,-43.9,-51
"819","24Q119","I.S. 119 THE GLENDALE",768,NA,321,NA,105,NA,228,NA,213,NA,222,NA,435,NA,56.6,NA,-2,NA
"820","24Q125","I.S. 125 THOM J. MCCANN WOODSIDE",1405,NA,303,NA,322,NA,608,NA,368,NA,107,NA,475,NA,33.8,NA,-17.7,NA
"821","24Q128","P.S. 128 THE LORRAINE TUZZO  JUNIPER VALLEY ELEMENTARY SCHOOL",577,102,320,321,51,12,196,31,218,31,112,28,330,59,57.2,57.8,-34.2,-36.6
"822","24Q143","P.S. 143 LOUIS ARMSTRONG",897,288,279,285,492,129,306,114,81,31,18,14,99,45,11,15.6,-48.1,-26.4
"823","24Q153","P.S. 153 MASPETH ELEM",735,202,312,306,176,63,231,63,174,43,154,33,328,76,44.6,37.6,-20.3,-24.7
"824","24Q199","P.S. 199 MAURICE A. FITZGERALD",519,156,303,303,160,49,184,52,121,36,54,19,175,55,33.7,35.3,-28.1,NA
"825","24Q229","P.S. 229 EMANUEL KAPLAN",628,205,318,318,102,37,204,65,184,45,138,58,322,103,51.3,50.2,-22.4,-24.1
"826","24Q239","P.S. 239",308,98,292,288,128,46,116,31,53,15,11,6,64,21,20.8,21.4,-29.4,-27.7
"827","24Q290","A.C.E. ACADEMY FOR SCHOLARS AT THE GERALDINE FERRARO CAMPUS",156,NA,315,NA,32,NA,45,NA,44,NA,35,NA,79,NA,50.6,NA,NA,NA
"828","24Q305","LEARNERS AND LEADERS",70,NA,305,NA,17,NA,31,NA,20,NA,2,NA,22,NA,31.4,NA,NA,NA
"829","24Q307","PIONEER ACADEMY",511,180,295,296,197,66,202,73,101,37,11,4,112,41,21.9,22.8,NA,NA
"830","24Q311","CORONA ARTS AND SCIENCES ACADEMY",205,NA,295,NA,65,NA,98,NA,33,NA,9,NA,42,NA,20.5,NA,NA,NA
"831","24Q330","P.S. 330",179,NA,288,NA,84,NA,61,NA,30,NA,4,NA,34,NA,19,NA,NA,NA
"832","24Q560","ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TECHNOLOGY",90,NA,325,NA,0,NA,22,NA,54,NA,14,NA,68,NA,75.6,NA,8.9,NA
"833","24Q877","THE 51 AVENUE ACADEMY (THE PATH TO ACADEMIC EXCELLENCE)",525,276,311,309,100,56,203,117,143,69,79,34,222,103,42.3,37.3,-20.5,-25.7
"834","25Q020","P.S. 020 JOHN BOWNE",667,224,304,307,177,50,254,87,179,66,57,21,236,87,35.4,38.8,-42.4,-43.2
"835","25Q021","P.S. 021 EDWARD HART",618,214,317,316,109,40,199,71,178,61,132,42,310,103,50.2,48.1,-24,-25.7
"836","25Q022","P.S. 022 THOMAS JEFFERSON",340,99,312,312,61,21,129,35,112,29,38,14,150,43,44.1,43.4,-27.3,-28.2
"837","25Q024","P.S. 024 ANDREW JACKSON",507,168,311,311,99,34,192,66,149,37,67,31,216,68,42.6,40.5,-37.3,-41.1
"838","25Q025","I.S. 025 ADRIEN BLOCK",754,NA,314,NA,109,NA,263,NA,246,NA,136,NA,382,NA,50.7,NA,-15.8,NA
"839","25Q029","P.S. 029 QUEENS",355,124,298,297,116,42,130,50,78,23,31,9,109,32,30.7,25.8,-40,-43.6
"840","25Q032","P.S. 032 STATE STREET",452,145,320,317,65,20,132,53,144,37,111,35,255,72,56.4,49.7,-20.4,-26.8
"841","25Q079","P.S. 079 FRANCIS LEWIS",453,145,319,322,67,15,150,47,138,47,98,36,236,83,52.1,57.2,-24.7,-20
"842","25Q107","P.S. 107 THOMAS A DOOLEY",408,133,306,309,94,26,155,47,113,44,46,16,159,60,39,45.1,-41,-32.3
"843","25Q120","P.S. 120 QUEENS",453,166,305,310,119,37,151,50,136,55,47,24,183,79,40.4,47.6,-32.7,-21.5
"844","25Q129","P.S. 129 PATRICIA LARKIN",445,141,316,316,66,20,159,54,151,39,69,28,220,67,49.4,47.5,-23.7,-28.7
"845","25Q130","P.S. 130",57,NA,305,NA,15,NA,22,NA,17,NA,3,NA,20,NA,35.1,NA,-58.5,NA
"846","25Q154","P.S. 154 QUEENS",342,111,304,306,92,24,135,47,76,27,39,13,115,40,33.6,36,-38.4,-30.1
"847","25Q163","P.S. 163 FLUSHING HEIGHTS",268,90,313,317,49,14,96,29,84,26,39,21,123,47,45.9,52.2,-33,-34.6
"848","25Q164","P.S. 164 QUEENS VALLEY",383,46,316,327,46,2,156,17,112,13,69,14,181,27,47.3,58.7,-18,-13
"849","25Q165","P.S. 165 EDITH K. BERGTRAUM",276,81,307,315,76,20,76,19,75,17,49,25,124,42,44.9,51.9,-21.1,-11.3
"850","25Q169","P.S. 169 BAY TERRACE",161,52,315,318,27,7,54,18,57,17,23,10,80,27,49.7,51.9,-30.8,-31.9
"851","25Q184","P.S. 184 FLUSHING MANOR",242,88,316,314,32,11,95,38,78,24,37,15,115,39,47.5,44.3,-31.7,-24
"852","25Q185","J.H.S. 185 EDWARD BLEEKER",1455,NA,312,NA,225,NA,554,NA,434,NA,242,NA,676,NA,46.5,NA,-7.3,NA
"853","25Q189","J.H.S. 189 DANIEL CARTER BEARD",637,NA,298,NA,204,NA,217,NA,151,NA,65,NA,216,NA,33.9,NA,-13.7,NA
"854","25Q193","P.S. 193 ALFRED J. KENNEDY",183,56,313,316,26,6,79,23,54,15,24,12,78,27,42.6,48.2,-36.6,-29.4
"855","25Q194","J.H.S. 194 WILLIAM CARR",1023,NA,309,NA,205,NA,365,NA,285,NA,168,NA,453,NA,44.3,NA,-19.2,NA
"856","25Q200","PS/MS 200 - THE POMONOK SCHOOL & STAR ACADEMY",292,53,303,306,75,15,124,21,67,11,26,6,93,17,31.8,32.1,-27.9,-17.9
"857","25Q201","P.S. 201 THE DISCOVERY SCHOOL FOR INQUIRY AND RESEARCH",197,79,300,300,66,23,72,34,38,14,21,8,59,22,29.9,27.8,-16.3,-22.2
"858","25Q209","P.S. 209 CLEARVIEW GARDENS",329,107,324,319,43,17,87,33,118,30,81,27,199,57,60.5,53.3,-28.1,-35.1
"859","25Q214","P.S. 214 CADWALLADER COLDEN",221,81,311,313,39,15,91,31,61,21,30,14,91,35,41.2,43.2,-35.3,-38.3
"860","25Q219","P.S. 219 PAUL KLAPPER",376,46,306,296,88,14,137,20,118,12,33,0,151,12,40.2,26.1,-9.6,-27.6
"861","25Q237","I.S. 237",1126,NA,302,NA,313,NA,406,NA,258,NA,149,NA,407,NA,36.1,NA,-12.7,NA
"862","25Q242","P.S. 242 LEONARD P. STAVISKY EARLY CHILDHOOD SCHOOL",76,NA,322,NA,10,NA,21,NA,36,NA,9,NA,45,NA,59.2,NA,-21.1,NA
"863","25Q244","THE ACTIVE LEARNING ELEMENTARY SCHOOL",68,NA,322,NA,4,NA,26,NA,35,NA,3,NA,38,NA,55.9,NA,NA,NA
"864","25Q250","I.S. 250 THE ROBERT F. KENNEDY COMMUNITY MIDDLE SCHOOL",327,NA,293,NA,104,NA,164,NA,42,NA,17,NA,59,NA,18,NA,-45.2,NA
"865","25Q252","QUEENS SCHOOL OF INQUIRY  THE",233,NA,308,NA,43,NA,95,NA,66,NA,29,NA,95,NA,40.8,NA,-31.9,NA
"866","25Q281","EAST-WEST SCHOOL OF INTERNATIONAL STUDIES",276,NA,314,NA,38,NA,102,NA,84,NA,52,NA,136,NA,49.3,NA,NA,NA
"867","25Q285","WORLD JOURNALISM PREPARATORY: A COLLEGE BOARD SCHOOL",219,NA,311,NA,31,NA,99,NA,60,NA,29,NA,89,NA,40.6,NA,NA,NA
"868","25Q294","BELL ACADEMY",359,NA,318,NA,38,NA,126,NA,105,NA,90,NA,195,NA,54.3,NA,NA,NA
"869","25Q499","THE QUEENS COLLEGE SCHOOL FOR MATH  SCIENCE AND TECHNOLOGY",309,51,325,324,20,3,90,20,132,18,67,10,199,28,64.4,54.9,-13.5,-26
"870","26Q018","P.S. 018 WINCHESTER",266,81,314,308,50,12,90,34,77,26,49,9,126,35,47.4,43.2,-41.4,-47.9
"871","26Q026","P.S. 026 RUFUS KING",289,110,321,319,32,16,102,40,98,27,57,27,155,54,53.6,49.1,-25.1,-30.6
"872","26Q031","P.S. 031 BAYSIDE",241,76,316,322,39,8,86,23,74,21,42,24,116,45,48.1,59.2,-34.4,-15.8
"873","26Q041","P.S. 041 CROCHERON",257,91,323,323,30,8,79,32,86,28,62,23,148,51,57.6,56,-33.9,-35.8
"874","26Q046","P.S. 046 ALLEY POND",283,90,321,323,30,10,80,23,121,38,52,19,173,57,61.1,63.3,-20.9,-20.4
"875","26Q067","J.H.S. 067 LOUIS PASTEUR",856,NA,326,NA,89,NA,194,NA,311,NA,262,NA,573,NA,66.9,NA,-16,NA
"876","26Q074","J.H.S. 074 NATHANIEL HAWTHORNE",1006,NA,326,NA,87,NA,258,NA,325,NA,336,NA,661,NA,65.7,NA,-10.5,NA
"877","26Q094","P.S. 094 DAVID D. PORTER",197,72,319,321,27,8,64,23,67,24,39,17,106,41,53.8,56.9,-41.8,-35.2
"878","26Q098","P.S. 098 THE DOUGLASTON SCHOOL",90,40,328,331,4,2,27,12,35,11,24,15,59,26,65.6,65,-31.8,-30.7
"879","26Q115","P.S. 115 THE JAMES J. AMBROSE SCHOOL",260,80,329,336,24,4,56,21,98,18,82,37,180,55,69.2,68.8,-13,-14.2
"880","26Q133","P.S. 133 QUEENS",184,64,323,321,17,4,57,23,64,21,46,16,110,37,59.8,57.8,-22.3,-29
"881","26Q158","M.S. 158 MARIE CURIE",1007,NA,321,NA,100,NA,322,NA,320,NA,265,NA,585,NA,58.1,NA,-12.4,NA
"882","26Q159","P.S. 159",299,108,325,325,24,8,84,32,128,40,63,28,191,68,63.9,63,-22.4,-28.3
"883","26Q162","P.S. 162 JOHN GOLDEN",363,126,318,325,43,8,129,35,135,52,56,31,191,83,52.6,65.9,-38,-22.9
"884","26Q172","IRWIN ALTMAN MIDDLE SCHOOL 172",913,NA,314,NA,115,NA,336,NA,328,NA,134,NA,462,NA,50.6,NA,-20.7,NA
"885","26Q173","P.S. 173 FRESH MEADOWS",455,158,318,325,58,14,147,44,172,59,78,41,250,100,54.9,63.3,-33,-19.9
"886","26Q178","P.S./ IS 178 HOLLISWOOD",337,61,312,315,62,12,129,22,93,16,53,11,146,27,43.3,44.3,-31.4,-31.1
"887","26Q186","P.S. 186 CASTLEWOOD",152,60,324,325,13,4,47,22,59,20,33,14,92,34,60.5,56.7,-27.5,-25.3
"888","26Q188","P.S. 188 KINGSBURY",266,86,338,331,12,5,52,26,92,23,110,32,202,55,75.9,64,-22.4,-33.5
"889","26Q191","P.S. 191 MAYFLOWER",177,67,317,315,22,10,63,25,59,21,33,11,92,32,52,47.8,-41.8,-48.2
"890","26Q203","P.S. 203 OAKLAND GARDENS",399,147,338,335,16,7,91,44,124,30,168,66,292,96,73.2,65.3,-17.4,-24
"891","26Q205","P.S. 205 ALEXANDER GRAHAM BELL",135,49,330,336,10,2,28,8,57,22,40,17,97,39,71.9,79.6,-24.3,-18.4
"892","26Q213","P.S. 213 THE CARL ULLMAN SCHOOL",164,59,320,324,23,6,51,18,53,19,37,16,90,35,54.9,59.3,-29.7,-21.8
"893","26Q216","J.H.S. 216 GEORGE J. RYAN",1300,NA,320,NA,122,NA,425,NA,442,NA,311,NA,753,NA,57.9,NA,-9.9,NA
"894","26Q221","P.S. 221 THE NORTH HILLS SCHOOL",311,116,324,322,27,17,87,28,133,44,64,27,197,71,63.3,61.2,-29.4,-30.8
"895","26Q266","P.S. / I.S. 266",436,56,320,322,36,6,149,16,179,22,72,12,251,34,57.6,60.7,-20.1,-23
"896","27Q042","P.S./M.S 042 R. VERNAM",415,55,269,273,288,37,105,14,19,3,3,1,22,4,5.3,7.3,-30.3,-20.4
"897","27Q043","P.S. 043",568,106,284,275,285,73,211,28,58,2,14,3,72,5,12.7,4.7,-40.5,-52.9
"898","27Q045","P.S. 045 CLARENCE WITHERSPOON",185,53,288,275,79,34,71,14,30,5,5,0,35,5,18.9,9.4,-30.1,-32.4
"899","27Q047","P.S. 047 CHRIS GALAS",116,23,315,323,18,2,41,7,39,10,18,4,57,14,49.1,60.9,-24.5,-9.1
"900","27Q053","M.S. 053 BRIAN PICCOLO",325,NA,277,NA,185,NA,117,NA,17,NA,6,NA,23,NA,7.1,NA,-22.3,NA
"901","27Q056","P.S. 056 HARRY EICHLER",291,96,301,306,87,23,115,39,75,27,14,7,89,34,30.6,35.4,-40.4,-35.8
"902","27Q060","P.S. 060 WOODHAVEN",538,191,307,305,110,35,255,98,135,43,38,15,173,58,32.2,30.4,-41.4,-37.4
"903","27Q062","P. S. 62 - CHESTER PARK SCHOOL",427,151,302,304,114,39,185,62,96,32,32,18,128,50,30,33.1,-43.6,-39.2
"904","27Q063","P.S. 063 OLD SOUTH",656,199,301,303,211,58,232,73,170,51,43,17,213,68,32.5,34.2,-37.9,-33.9
"905","27Q064","P.S. 064 JOSEPH P. ADDABBO",319,102,305,309,78,19,138,44,83,27,20,12,103,39,32.3,38.2,-48.5,-40.9
"906","27Q065","P.S. 65 - THE RAYMOND YORK ELEMENTARY SCHOOL",246,89,301,306,73,20,98,36,59,24,16,9,75,33,30.5,37.1,-42,-37.6
"907","27Q066","P.S. 066 JACQUELINE KENNEDY ONASSIS",239,84,310,317,42,12,105,35,67,19,25,18,92,37,38.5,44,-42,-31.6
"908","27Q090","P.S. 090 HORACE MANN",365,106,302,303,106,28,151,45,81,23,27,10,108,33,29.6,31.1,-47.4,-41
"909","27Q096","P.S. 096",124,40,303,316,35,5,53,17,25,10,11,8,36,18,29,45,-42.6,-32.1
"910","27Q097","P.S. 097 FOREST PARK",310,107,304,306,76,23,133,49,75,26,26,9,101,35,32.6,32.7,-40.3,-33.3
"911","27Q100","P.S. 100 GLEN MORRIS",468,153,303,302,144,48,162,48,112,40,50,17,162,57,34.6,37.3,-37.7,-30.6
"912","27Q104","P.S. 104 THE BAYS WATER",275,99,280,276,148,54,91,36,33,7,3,2,36,9,13.1,9.1,-34.9,-35.6
"913","27Q105","P.S. 105 THE BAY SCHOOL",499,80,282,279,263,46,191,27,35,5,10,2,45,7,9,8.8,-38.5,-41.2
"914","27Q106","P.S. 106",90,31,265,261,67,27,15,2,7,1,1,1,8,2,8.9,6.5,-59.2,-50.2
"915","27Q108","P.S. 108 CAPTAIN VINCENT G. FOWLER",632,209,314,315,100,23,237,92,203,57,92,37,295,94,46.7,45,-31.7,-38.3
"916","27Q114","P.S. / M.S. 114 BELLE HARBOR",379,78,317,320,53,11,125,22,141,31,60,14,201,45,53,57.7,-33,-34.1
"917","27Q123","P.S. 123",293,85,290,288,131,45,108,25,45,9,9,6,54,15,18.4,17.6,-36.5,-29.2
"918","27Q124","P.S. 124 OSMOND A CHURCH",917,147,303,299,257,55,359,56,216,18,85,18,301,36,32.8,24.5,-47.5,-52.4
"919","27Q137","M.S. 137 AMERICA'S SCHOOL OF HEROES",1860,NA,301,NA,449,NA,800,NA,448,NA,163,NA,611,NA,32.8,NA,-19.9,NA
"920","27Q146","P.S. 146 HOWARD BEACH",419,95,304,303,105,30,159,37,124,20,31,8,155,28,37,29.5,-26.6,-34.4
"921","27Q155","P.S. 155",242,81,305,302,56,18,108,46,62,14,16,3,78,17,32.2,21,-29.9,-33.7
"922","27Q183","P.S. 183 DR. RICHARD R. GREEN",353,66,280,282,182,32,141,27,28,6,2,1,30,7,8.5,10.6,-30.8,-47.4
"923","27Q197","P.S. 197 THE OCEAN SCHOOL",210,75,271,281,131,36,61,27,17,11,1,1,18,12,8.6,16,-32.4,-22.2
"924","27Q202","J.H.S. 202 ROBERT H. GODDARD",1015,NA,300,NA,271,NA,425,NA,238,NA,81,NA,319,NA,31.4,NA,-20.9,NA
"925","27Q207","P.S. 207 ROCKWOOD PARK",457,103,312,314,71,16,189,43,134,32,63,12,197,44,43.1,42.7,-27.2,-32
"926","27Q210","J.H.S. 210 ELIZABETH BLACKWELL",1768,NA,297,NA,566,NA,678,NA,382,NA,142,NA,524,NA,29.6,NA,-21.7,NA
"927","27Q215","P.S. 215 LUCRETIA MOTT",60,60,272,272,38,38,17,17,5,5,0,0,5,5,8.3,8.3,-37.7,-39.6
"928","27Q223","P.S. 223 LYNDON B. JOHNSON",274,90,293,292,116,42,78,22,62,17,18,9,80,26,29.2,28.9,-20.4,-17.7
"929","27Q226","J.H.S. 226 VIRGIL I. GRISSOM",1016,NA,289,NA,436,NA,396,NA,141,NA,43,NA,184,NA,18.1,NA,-21.2,NA
"930","27Q232","P.S. 232 LINDENWOOD",712,126,313,318,114,18,272,44,219,37,107,27,326,64,45.8,50.8,-26.4,-21
"931","27Q253","P.S. 253",216,68,285,279,102,38,74,21,35,9,5,0,40,9,18.5,13.2,-26.7,NA
"932","27Q254","P.S. 254 - THE ROSA PARKS SCHOOL",269,95,314,314,32,11,127,42,84,31,26,11,110,42,40.9,44.2,-49.7,NA
"933","27Q262","CHANNEL VIEW SCHOOL FOR RESEARCH",192,NA,303,NA,35,NA,101,NA,48,NA,8,NA,56,NA,29.2,NA,-41.9,NA
"934","27Q273","P.S. 273",103,NA,300,NA,32,NA,44,NA,21,NA,6,NA,27,NA,26.2,NA,NA,NA
"935","27Q282","KNOWLEDGE AND POWER PREPARATORY ACADEMY VI",257,NA,303,NA,45,NA,137,NA,65,NA,10,NA,75,NA,29.2,NA,NA,NA
"936","27Q297","HAWTREE CREEK MIDDLE SCHOOL",244,NA,295,NA,78,NA,116,NA,38,NA,12,NA,50,NA,20.5,NA,NA,NA
"937","27Q306","NEW YORK CITY ACADEMY FOR DISCOVERY",218,86,294,300,77,28,93,31,42,23,6,4,48,27,22,31.4,NA,NA
"938","27Q309","ACADEMY OF MEDICAL TECHNOLOGY: A COLLEGE BOARD SCHOOL",211,NA,286,NA,102,NA,77,NA,28,NA,4,NA,32,NA,15.2,NA,NA,NA
"939","27Q317","WATERSIDE CHILDREN'S STUDIO SCHOOL",197,66,292,293,80,26,76,23,34,15,7,2,41,17,20.8,25.8,NA,NA
"940","27Q318","WATERSIDE SCHOOL FOR LEADERSHIP",185,NA,286,NA,78,NA,86,NA,20,NA,1,NA,21,NA,11.4,NA,NA,NA
"941","27Q319","VILLAGE ACADEMY",316,NA,278,NA,182,NA,104,NA,27,NA,3,NA,30,NA,9.5,NA,NA,NA
"942","27Q323","SCHOLARS' ACADEMY",777,NA,341,NA,2,NA,68,NA,328,NA,379,NA,707,NA,91,NA,-7.6,NA
"943","27Q333","GOLDIE MAPLE ACADEMY",266,46,302,303,71,17,121,13,56,11,18,5,74,16,27.8,34.8,NA,NA
"944","27Q362","WAVE PREPARATORY ELEMENTARY SCHOOL",134,NA,289,NA,55,NA,51,NA,26,NA,2,NA,28,NA,20.9,NA,NA,NA
"945","28Q008","J.H.S. 008 RICHARD S. GROSSLEY",456,NA,279,NA,239,NA,162,NA,47,NA,8,NA,55,NA,12.1,NA,-11.9,NA
"946","28Q040","P.S. 040 SAMUEL HUNTINGTON",260,83,283,286,130,39,92,35,27,7,11,2,38,9,14.6,10.8,-13.6,-21.3
"947","28Q048","P.S. 048 WILLIAM WORDSWORTH",204,61,299,284,76,34,59,16,55,8,14,3,69,11,33.8,18,-17.6,-23.8
"948","28Q050","P.S. 050 TALFOURD LAWN ELEMENTARY SCHOOL",339,98,300,308,116,25,112,35,80,24,31,14,111,38,32.7,38.8,-21.6,-14
"949","28Q054","P.S. 054 HILLSIDE",258,96,290,291,105,31,97,49,48,13,8,3,56,16,21.7,16.7,-40.6,-43.5
"950","28Q055","P.S. 055 MAURE",215,67,305,300,48,20,91,26,57,12,19,9,76,21,35.3,31.3,-14.4,-18.7
"951","28Q072","CATHERINE & COUNT BASIE MIDDLE SCHOOL 72",712,NA,283,NA,332,NA,269,NA,92,NA,19,NA,111,NA,15.6,NA,-22.1,NA
"952","28Q080","PS 80 THE THURGOOD MARSHALL MAGNET SCHOOL OF MULTIMEDIA AND COMMUNICATION",249,85,288,283,116,46,96,30,34,8,3,1,37,9,14.9,10.6,-41.3,-45.5
"953","28Q082","P.S. 082 HAMMOND",305,102,291,291,125,42,128,40,41,14,11,6,52,20,17,19.6,-64.9,-62.7
"954","28Q086","P.S. Q086",321,103,300,311,101,22,115,33,72,25,33,23,105,48,32.7,46.6,-29.2,-11.5
"955","28Q099","P.S. 099 KEW GARDENS",438,118,310,311,80,24,180,42,125,31,53,21,178,52,40.6,44.1,-37.1,-31.4
"956","28Q101","P.S. 101 SCHOOL IN THE GARDENS",298,84,328,328,26,8,84,25,101,21,87,30,188,51,63.1,60.7,-22,-28.2
"957","28Q117","P.S. 117 J. KELD / BRIARWOOD SCHOOL",454,138,298,305,152,34,159,48,116,47,27,9,143,56,31.5,40.6,-42.5,-33.4
"958","28Q121","P.S. 121 QUEENS",384,122,310,310,76,24,152,52,115,33,41,13,156,46,40.6,37.7,-23.2,-30.9
"959","28Q139","P.S. 139 REGO PARK",417,134,312,311,90,33,145,41,116,38,66,22,182,60,43.6,44.8,-35.7,-35
"960","28Q140","P.S. 140 EDWARD K ELLINGTON",250,79,281,281,139,46,80,24,25,8,6,1,31,9,12.4,11.4,-32.4,-35
"961","28Q144","P.S. 144 COL JEROMUS REMSEN",328,93,323,326,45,12,85,20,106,29,92,32,198,61,60.4,65.6,-20.2,-23
"962","28Q157","J.H.S. 157 STEPHEN A. HALSEY",1371,NA,312,NA,237,NA,480,NA,393,NA,261,NA,654,NA,47.7,NA,-12.9,NA
"963","28Q160","P.S. 160 WALTER FRANCIS BISHOP",300,96,291,291,119,38,131,43,41,14,9,1,50,15,16.7,15.6,-34.4,-40.7
"964","28Q161","P.S. 161 ARTHUR ASHE SCHOOL",289,94,315,317,39,8,118,44,104,30,28,12,132,42,45.7,44.7,-21.4,-20.1
"965","28Q167","METROPOLITAN EXPEDITIONARY LEARNING SCHOOL",335,NA,306,NA,64,NA,131,NA,102,NA,38,NA,140,NA,41.8,NA,NA,NA
"966","28Q174","P.S. 174 WILLIAM SIDNEY MOUNT",306,100,319,323,43,13,101,33,99,25,63,29,162,54,52.9,54,-21.4,-11.3
"967","28Q175","P.S. 175 THE LYNN GROSS DISCOVERY SCHOOL",325,111,309,309,69,21,121,48,95,31,40,11,135,42,41.5,37.8,-26.2,-26.3
"968","28Q182","P.S. 182 SAMANTHA SMITH",491,144,287,294,223,58,178,49,72,29,18,8,90,37,18.3,25.7,NA,NA
"969","28Q190","J.H.S. 190 RUSSELL SAGE",981,NA,309,NA,205,NA,338,NA,271,NA,167,NA,438,NA,44.6,NA,-19.5,NA
"970","28Q196","P.S. 196 GRAND CENTRAL PARKWAY",354,104,334,333,21,7,75,22,131,33,127,42,258,75,72.9,72.1,-16,-24.1
"971","28Q206","P.S. 206 THE HORACE HARDING SCHOOL",261,85,294,299,103,32,87,25,57,21,14,7,71,28,27.2,32.9,-44.1,-41.6
"972","28Q217","J.H.S. 217 ROBERT A. VAN WYCK",1524,NA,300,NA,395,NA,636,NA,361,NA,132,NA,493,NA,32.3,NA,-15.7,NA
"973","28Q220","P.S. 220 EDWARD MANDEL",333,107,300,301,114,36,93,27,81,23,45,21,126,44,37.8,41.1,-34.2,-32.5
"974","28Q284","YORK EARLY COLLEGE ACADEMY",269,NA,313,NA,34,NA,107,NA,95,NA,33,NA,128,NA,47.6,NA,NA,NA
