"","DBN","Grade","Year","Category","Number.Tested","Mean.Scale.Score","L1Num","L1Pct","L2Num","L2Pct","L3Num","L3Pct","L4Num","L4Pct","L34Num","L34Pct"
"19744","21K121","6",2007,"All Students",27,"686","0","0","7","25.9","10","37","10","37","20","74.1"
"19745","21K121","6",2008,"All Students",22,"680","0","0","2","9.1","15","68.2","5","22.7","20","90.9"
"19746","21K121","6",2009,"All Students",21,"703","0","0","1","4.8","9","42.9","11","52.4","20","95.2"
"19747","21K121","6",2010,"All Students",15,"688","0","0","4","26.7","7","46.7","4","26.7","11","73.3"
"19748","21K121","6",2011,"All Students",18,"695","0","0","2","11.1","11","61.1","5","27.8","16","88.9"
"19749","21K121","6",2012,"All Students",28,"677","2","7.1","14","50","6","21.4","6","21.4","12","42.9"
"19750","21K121","7",2006,"All Students",31,"651","2","6.5","14","45.2","13","41.9","2","6.5","15","48.4"
"19751","21K121","7",2007,"All Students",27,"671","1","3.7","5","18.5","17","63","4","14.8","21","77.8"
"19752","21K121","7",2008,"All Students",27,"688","0","0","4","14.8","12","44.4","11","40.7","23","85.2"
"19753","21K121","7",2009,"All Students",22,"687","0","0","0","0","16","72.7","6","27.3","22","100"
"19754","21K121","7",2010,"All Students",20,"691","0","0","7","35","4","20","9","45","13","65"
"19755","21K121","7",2011,"All Students",17,"682","1","5.9","4","23.5","6","35.3","6","35.3","12","70.6"
"19756","21K121","7",2012,"All Students",17,"696","0","0","1","5.9","7","41.2","9","52.9","16","94.1"
"19757","21K121","8",2006,"All Students",50,"642","8","16","23","46","17","34","2","4","19","38"
"19758","21K121","8",2007,"All Students",31,"665","0","0","10","32.3","19","61.3","2","6.5","21","67.7"
"19759","21K121","8",2008,"All Students",26,"688","0","0","2","7.7","19","73.1","5","19.2","24","92.3"
"19760","21K121","8",2009,"All Students",25,"691","0","0","3","12","10","40","12","48","22","88"
"19761","21K121","8",2010,"All Students",23,"682","0","0","11","47.8","8","34.8","4","17.4","12","52.2"
"19762","21K121","8",2011,"All Students",18,"710","0","0","2","11.1","4","22.2","12","66.7","16","88.9"
"19763","21K121","8",2012,"All Students",20,"676","2","10","9","45","6","30","3","15","9","45"
"19764","21K121","All Grades",2006,"All Students",185,"","18","9.7","61","33","87","47","19","10.3","106","57.3"
"19765","21K121","All Grades",2007,"All Students",151,"","7","4.6","33","21.9","77","51","34","22.5","111","73.5"
"19766","21K121","All Grades",2008,"All Students",128,"","1","0.8","15","11.7","71","55.5","41","32","112","87.5"
"19767","21K121","All Grades",2009,"All Students",126,"","0","0","4","3.2","64","50.8","58","46","122","96.8"
"19768","21K121","All Grades",2010,"All Students",122,"","1","0.8","39","32","46","37.7","36","29.5","82","67.2"
"19769","21K121","All Grades",2011,"All Students",130,"694","3","2.3","23","17.7","62","47.7","42","32.3","104","80"
"19770","21K121","All Grades",2012,"All Students",152,"693","5","3.3","39","25.7","57","37.5","51","33.6","108","71.1"
"19771","21K128","3",2006,"All Students",44,"676","3","6.8","5","11.4","24","54.5","12","27.3","36","81.8"
"19772","21K128","3",2007,"All Students",45,"680","2","4.4","6","13.3","24","53.3","13","28.9","37","82.2"
"19773","21K128","3",2008,"All Students",54,"676","3","5.6","9","16.7","33","61.1","9","16.7","42","77.8"
"19774","21K128","3",2009,"All Students",46,"684","0","0","5","10.9","31","67.4","10","21.7","41","89.1"
"19775","21K128","3",2010,"All Students",59,"687","4","6.8","24","40.7","22","37.3","9","15.3","31","52.5"
"19776","21K128","3",2011,"All Students",46,"692","2","4.3","12","26.1","22","47.8","10","21.7","32","69.6"
"19777","21K128","3",2012,"All Students",43,"688","3","7","11","25.6","27","62.8","2","4.7","29","67.4"
"19778","21K128","4",2006,"All Students",46,"684","2","4.3","4","8.7","26","56.5","14","30.4","40","87"
"19779","21K128","4",2007,"All Students",42,"671","4","9.5","5","11.9","22","52.4","11","26.2","33","78.6"
"19780","21K128","4",2008,"All Students",53,"676","3","5.7","5","9.4","32","60.4","13","24.5","45","84.9"
"19781","21K128","4",2009,"All Students",50,"683","3","6","9","18","25","50","13","26","38","76"
"19782","21K128","4",2010,"All Students",52,"678","7","13.5","17","32.7","19","36.5","9","17.3","28","53.8"
"19783","21K128","4",2011,"All Students",58,"691","0","0","18","31","25","43.1","15","25.9","40","69"
"19784","21K128","4",2012,"All Students",52,"696","0","0","11","21.2","24","46.2","17","32.7","41","78.8"
"19785","21K128","5",2006,"All Students",47,"677","1","2.1","9","19.1","24","51.1","13","27.7","37","78.7"
"19786","21K128","5",2007,"All Students",45,"688","1","2.2","3","6.7","26","57.8","15","33.3","41","91.1"
"19787","21K128","5",2008,"All Students",50,"684","1","2","5","10","32","64","12","24","44","88"
"19788","21K128","5",2009,"All Students",53,"679","3","5.7","6","11.3","26","49.1","18","34","44","83"
"19789","21K128","5",2010,"All Students",54,"684","4","7.4","15","27.8","21","38.9","14","25.9","35","64.8"
"19790","21K128","5",2011,"All Students",49,"685","2","4.1","15","30.6","20","40.8","12","24.5","32","65.3"
"19791","21K128","5",2012,"All Students",65,"691","3","4.6","11","16.9","32","49.2","19","29.2","51","78.5"
"19792","21K128","All Grades",2006,"All Students",137,"","6","4.4","18","13.1","74","54","39","28.5","113","82.5"
"19793","21K128","All Grades",2007,"All Students",132,"","7","5.3","14","10.6","72","54.5","39","29.5","111","84.1"
"19794","21K128","All Grades",2008,"All Students",157,"","7","4.5","19","12.1","97","61.8","34","21.7","131","83.4"
"19795","21K128","All Grades",2009,"All Students",149,"","6","4","20","13.4","82","55","41","27.5","123","82.6"
